session_date,equity,drawdown_pct
2026-07-02,101224.54832234012,0.0
2026-07-02,101761.91048378198,0.0
2026-07-08,101706.0696267435,-0.0005487402582460126
2026-07-09,101641.41551141294,-0.0011840871677447579
2026-07-10,101593.62960971153,-0.0016536725113594326
2026-07-10,101496.17102041318,-0.0026113843785504206
2026-07-10,101437.34426552657,-0.0031894666355260174
2026-07-15,101904.94878306174,0.0
2026-07-16,102218.2774428807,0.0
2026-07-17,102156.09523790206,-0.0006083276546446369
2026-07-17,102060.60964561913,-0.0015424618884785737
2026-07-21,102046.14414583611,-0.0016839776735699961
2026-07-21,101992.74510294238,-0.002206379774540287
2026-07-21,102104.4769465178,-0.0011133086881306314
2026-07-23,101954.47226477387,-0.0025808024230720267
2026-07-24,102278.29017221853,0.0
2026-07-27,102585.21834338512,0.0
2026-07-27,103372.56989023034,0.0
2026-07-28,103325.7881077281,-0.00045255508837511294
2026-07-28,103235.25115686226,-0.0013283865682540352
2026-07-30,103194.55424810288,-0.0017220781326853984
2026-07-30,103450.03249091106,0.0
2026-07-30,103357.51950940593,-0.0008942769690600265
2026-07-31,103305.03006030942,-0.0014016663611428229
2026-07-31,103228.06048771332,-0.0021456929287794147
2026-08-03,103147.49407479992,-0.0029244883624151958
2026-08-05,103085.14040973292,-0.0035272302230567347
2026-08-06,103010.54665904492,-0.004248290902226204
