session_date,equity,drawdown_pct
2024-01-02,99897.82363359799,-0.001021763664020109
2024-01-02,99957.91572284748,-0.0004208427715252037
2024-01-02,99847.09523535176,-0.0015290476464823587
2024-01-02,99725.45089543669,-0.002745491045633098
2024-01-03,99651.22326185007,-0.0034877673814992884
2024-01-03,99576.73152255377,-0.00423268477446225
2024-01-03,99470.63057115149,-0.005293694288485131
2024-01-03,99380.88855138363,-0.0061911144861637145
2024-01-04,99276.3194772555,-0.007236805227445002
2024-01-04,99179.12355536183,-0.008208764446381684
2024-01-04,99065.50084407152,-0.009344991559284827
2024-01-04,98949.51412360123,-0.010504858763987723
2024-01-04,98809.1864818722,-0.011908135181278048
2024-01-05,99072.35263764858,-0.009276473623514175
2024-01-05,98949.30525788541,-0.010506947421145888
2024-01-05,98863.75415039032,-0.011362458496096807
2024-01-05,98761.5914932329,-0.012384085067670967
2024-01-05,98613.13843461334,-0.013868615653866581
2024-01-08,98515.0690321237,-0.014849309678762947
2024-01-08,98423.72712070943,-0.015762728792905693
2024-01-08,98215.65132914348,-0.017843486708565177
2024-01-08,98121.48883990396,-0.018785111600960372
2024-01-09,98012.47057897241,-0.019875294210275896
2024-01-09,98034.88224585458,-0.019651177541454234
2024-01-09,97943.3035295689,-0.020566964704310957
2024-01-10,97808.99618205529,-0.021910038179447148
2024-01-10,97727.37480789016,-0.022726251921098447
2024-01-10,97652.9886042131,-0.023470113957869035
2024-01-10,97545.07524472593,-0.024549247552740707
2024-01-10,97565.80808523441,-0.024341919147655863
2024-01-11,97468.89534420156,-0.025311046557984374
2024-01-11,97379.47612264895,-0.0262052387735105
2024-01-11,97288.33332442064,-0.027116666755793557
2024-01-11,97179.3010694453,-0.02820698930554703
2024-01-12,97095.03587907378,-0.029049641209262192
2024-01-12,97008.14043285119,-0.029918595671488146
2024-01-16,97307.97570610068,-0.02692024293899318
2024-01-16,97201.14003562108,-0.027988599643789202
2024-01-16,97111.1752463215,-0.028888247536785056
2024-01-16,97037.72684165312,-0.02962273158346885
2024-01-17,96942.54167701023,-0.03057458322989769
2024-01-17,96849.65256295995,-0.031503474370400505
2024-01-17,96748.14121888555,-0.032518587811144535
2024-01-17,96637.73644330246,-0.03362263556697537
2024-01-17,96739.52093787056,-0.03260479062129438
2024-01-18,96621.88081408941,-0.03378119185910589
2024-01-18,96532.50867623196,-0.034674913237680446
2024-01-18,96407.15099226515,-0.035928490077348545
2024-01-19,96522.83522727752,-0.03477164772722477
2024-01-19,96401.90051190997,-0.03598099488090025
2024-01-19,96853.00374442033,-0.03146996255579666
2024-01-19,96915.55411155087,-0.030844458884491322
2024-01-19,96843.96775093714,-0.0315603224906286
2024-01-22,96757.74300813263,-0.03242256991867369
2024-01-22,96603.90703773472,-0.033960929622652763
2024-01-22,96479.035974766,-0.03520964025234003
2024-01-23,96390.96882534437,-0.036090311746556254
2024-01-23,96313.42343922672,-0.036865765607732755
2024-01-23,96241.33135658076,-0.03758668643419238
2024-01-24,96147.27234368256,-0.03852727656317438
2024-01-24,96046.74137006179,-0.03953258629938209
2024-01-24,95919.46590011692,-0.0408053409988308
2024-01-24,95843.1932847964,-0.04156806715203595
2024-01-25,95713.58184013145,-0.04286418159868553
2024-01-25,95620.27301589401,-0.043797269841059895
2024-01-25,95522.56114033208,-0.0447743885966792
2024-01-25,95429.0417548941,-0.04570958245105896
2024-01-26,95352.44537565773,-0.046475546243422726
2024-01-26,95264.7207404411,-0.04735279259558898
2024-01-26,95160.40866119934,-0.04839591338800659
2024-01-29,95075.96614667174,-0.04924033853328263
2024-01-29,94976.80462582837,-0.05023195374171628
2024-01-29,94855.7408562201,-0.05144259143779898
2024-01-30,94758.34002741498,-0.05241659972585025
2024-01-30,94656.97333490809,-0.05343026665091907
2024-01-31,94573.28767983022,-0.05426712320169783
