avg_daily_volume_14d,avg_opening_volume_14d,breakout_triggered,candle_type,cost_adjusted_pnl,cost_model,daily_atr_14,direction,entry_gapped,entry_trigger_price,equity_at_arm_time,exit_gapped,exit_price,exit_reason,exit_time,gross_pnl,opening_bar_time,opening_close,opening_high,opening_low,opening_open,opening_price,opening_rel_volume,opening_volume,outcome_ambiguous,outcome_data_missing,passed_filters,pnl_r,quantity,rank,realized_position_value,rejection_reason,reservation_overrun,reserved_position_value,reserved_risk_amount,scenario,selected,session_date,session_exposure_cap_exceeded,session_worst_case_realized_gross_exposure,simulated_entry_price,stop_hit,stop_price,symbol,trigger_time,triggered
1652247.7142857143,869.0714285714286,False,bearish,None,stressed,11.394332179067398,short,False,376.345,8465.304180148354,False,None,no_trigger,None,None,2026-07-15 13:30:00,379.7,394.27,376.345,394.27,394.27,16.789183857976493,14591.0,False,False,True,None,4.498693581765855,1,None,None,False,1693.060836029671,5.125960904247875,intended_deployment,True,2026-07-15,False,3388.47796827122,None,None,377.48443321790677,ELV,None,False
7321832.428571428,3909.6428571428573,False,bearish,None,stressed,2.4191842448322562,short,False,103.745,8465.304180148354,False,None,no_trigger,None,None,2026-07-15 13:30:00,103.97,105.97,103.745,105.81,105.81,7.341591303553485,28703.0,False,False,True,None,16.319445139810796,2,None,None,False,1693.060836029671,3.947974456663547,intended_deployment,True,2026-07-15,False,3388.47796827122,None,None,103.98691842448324,CVS,None,False
4734318.571428572,2066.4285714285716,True,bullish,10.170729370510658,stressed,4.015394364418708,long,True,136.52,8465.304180148354,False,138.245,eod_flatten,2026-07-15 19:59:00,19.03639308017535,2026-07-15 13:30:00,135.53,136.52,133.88,134.27,134.27,7.024196335983408,14515.0,False,False,True,2.0424320143176993,12.40155900988625,3,1695.4171322415493,None,True,1693.060836029671,4.97971501583044,intended_deployment,True,2026-07-15,False,3388.47796827122,136.71,False,136.11846056355813,TGT,2026-07-15 13:37:00,True
14137758.92857143,6464.571428571428,False,bearish,None,stressed,4.03843378376203,short,False,132.34,8465.304180148354,False,None,no_trigger,None,None,2026-07-15 13:30:00,133.83,134.08,132.34,134.08,134.08,5.10784053743481,33020.0,False,False,True,None,12.793266102687555,4,None,None,False,1693.060836029671,5.166475803374994,intended_deployment,True,2026-07-15,False,3388.47796827122,None,None,132.7438433783762,C,None,False
11461184.5,34123.78571428572,True,bullish,-11.639910130020219,stressed,2.655019690364508,long,False,158.09,8465.304180148354,False,157.82449803096355,stop,2026-07-15 13:37:00,-2.8433865877941384,2026-07-15 13:30:00,157.71,158.09,157.26,157.45,157.45,1.473693464759604,50288.0,True,False,True,-4.093678355235651,10.709474577959838,20,1693.0608360296708,None,False,1693.0608360296708,2.8433865877941384,intended_deployment,True,2026-07-15,False,3388.47796827122,158.09,True,157.82449803096355,XLV,2026-07-15 13:37:00,True
12126075.92857143,9317.857142857143,True,bullish,-143.5179409550952,zero,2.4237660401089274,long,False,99.31,14701.054557652737,False,99.06762339598912,stop,2026-07-16 13:36:00,-143.5179409550952,2026-07-16 13:30:00,98.72,99.31,95.045,95.045,95.045,10.844553468761978,101048.0,True,False,True,-1.0,592.1278645716538,1,58804.218230610946,None,False,58804.218230610946,143.5179409550952,research_fidelity,True,2026-07-16,False,58804.218230610946,99.31,True,99.06762339598912,ABT,2026-07-16 13:36:00,True
2245997.0,1185.5,False,bullish,None,baseline,16.492204939821708,long,False,406.24,108.16092938487053,False,None,no_trigger,None,None,2026-07-16 13:30:00,405.48,406.24,399.495,402.53,402.53,5.270350063264446,6248.0,False,False,True,None,0.6558306168249681,2,None,None,False,266.42462977897503,1.0816092938487054,research_fidelity,True,2026-07-16,False,0.0,None,None,404.59077950601784,ETN,None,False
12126075.92857143,9317.857142857143,True,bullish,-0.028257924645014143,stressed,2.4237660401089274,long,False,99.31,0.9253654660260947,False,99.06762339598912,stop,2026-07-16 13:36:00,-0.009033810859907588,2026-07-16 13:30:00,98.72,99.31,95.045,95.045,95.045,10.844553468761978,101048.0,True,False,True,-3.1280181844877823,0.03727179401978027,1,3.701461864104379,None,False,3.701461864104379,0.009033810859907588,research_fidelity,True,2026-07-16,False,3.701461864104379,99.31,True,99.06762339598912,ABT,2026-07-16 13:36:00,True
12126075.92857143,9317.857142857143,True,bullish,-52.70141218504046,zero,2.4237660401089274,long,False,99.31,107967.87225926522,False,99.06762339598912,stop,2026-07-16 13:36:00,-52.70141218504046,2026-07-16 13:30:00,98.72,99.31,95.045,95.045,95.045,10.844553468761978,101048.0,True,False,True,-1.0,217.43605328620527,1,21593.574451853045,None,False,21593.574451853045,52.70141218504046,intended_deployment,True,2026-07-16,False,86374.29780741218,99.31,True,99.06762339598912,ABT,2026-07-16 13:36:00,True
2245997.0,1185.5,False,bullish,None,zero,16.492204939821708,long,False,406.24,107967.87225926522,False,None,no_trigger,None,None,2026-07-16 13:30:00,405.48,406.24,399.495,402.53,402.53,5.270350063264446,6248.0,False,False,True,None,53.15472245926803,2,None,None,False,21593.574451853045,87.66385763175919,intended_deployment,True,2026-07-16,False,86374.29780741218,None,None,404.59077950601784,ETN,None,False
