session_date,equity,drawdown_pct
2024-01-02,99845.75848900963,-0.001542415109903668
2024-01-02,99853.70466886088,-0.0014629533113911747
2024-01-02,99690.807814009,-0.003091921859910071
2024-01-02,99517.07305399815,-0.00482926946001855
2024-01-03,99391.2226591145,-0.006087773408854992
2024-01-03,99265.10836819888,-0.0073489163180111795
2024-01-03,99107.427676743,-0.008925723232570017
2024-01-04,98951.55502716135,-0.010484449728386535
2024-01-04,98803.14977870646,-0.011968502212935418
2024-01-04,98638.22365213536,-0.013617763478646376
2024-01-04,98471.10370323242,-0.015288962967675762
2024-01-05,98681.75640069673,-0.013182435993032704
2024-01-05,98508.01803118474,-0.014919819688152638
2024-01-05,98371.51593877278,-0.016284840612272238
2024-01-05,98218.56374081406,-0.017814362591859388
2024-01-05,98019.28805224106,-0.01980711947758944
2024-01-08,97870.77881301948,-0.021292211869805178
2024-01-08,97729.04182096325,-0.02270958179036752
2024-01-08,97471.35659034004,-0.02528643409659955
2024-01-09,97312.30075910548,-0.026876992408945224
2024-01-09,97283.97353523005,-0.027160264647699515
2024-01-09,97142.26418985649,-0.028577358101435094
2024-01-10,96958.58911827319,-0.030414108817268134
2024-01-10,96827.0817950721,-0.03172918204927904
2024-01-10,96702.82027157559,-0.03297179728424409
2024-01-10,96545.22364272494,-0.03454776357275056
2024-01-11,96399.18061988958,-0.036008193801104205
2024-01-11,96260.44354951213,-0.037395564504878714
2024-01-11,96120.02208858168,-0.03879977911418318
2024-01-12,95986.73642863546,-0.040132635713645434
2024-01-12,95850.85256975616,-0.041491474302438436
2024-01-16,96097.88891269345,-0.03902111087306548
2024-01-16,95942.41298695766,-0.04057587013042343
2024-01-16,95803.71828242792,-0.04196281717572085
2024-01-17,95659.8683049023,-0.04340131695097705
2024-01-17,95518.28812265399,-0.0448171187734601
2024-01-17,95368.30999004474,-0.04631690009955258
2024-01-17,95209.42159744765,-0.047905784025523465
2024-01-18,95044.0472123439,-0.049559527876561045
2024-01-18,94906.62979658852,-0.05093370203411483
2024-01-18,94733.82898207361,-0.0526617101792639
2024-01-19,94798.01736568683,-0.052019826343131716
2024-01-19,94629.88394217218,-0.053701160578278215
2024-01-19,95023.2547348247,-0.049767452651752975
2024-01-19,95035.31370359527,-0.04964686296404732
2024-01-19,94915.68089246379,-0.05084319107536212
2024-01-22,94781.77120220906,-0.052182287977909435
2024-01-22,94581.7741614212,-0.05418225838578801
2024-01-22,94410.10083023172,-0.055898991697682796
2024-01-23,94274.78082729196,-0.057252191727080355
2024-01-23,94149.83997442326,-0.05850160025576741
2024-01-24,94008.81120908042,-0.05991188790919579
2024-01-24,93861.44290994685,-0.061385570900531455
2024-01-24,93688.07378533654,-0.06311926214663457
2024-01-24,93564.53418743737,-0.0643546581256263
2024-01-25,93389.24957188143,-0.06610750428118568
2024-01-25,93249.56083441064,-0.06750439165589356
2024-01-25,93105.45781091941,-0.06894542189080588
2024-01-25,92965.45291541098,-0.07034547084589023
2024-01-26,92842.52611140814,-0.07157473888591863
2024-01-26,92708.77244923566,-0.07291227550764336
2024-01-26,92558.74207678445,-0.07441257923215555
2024-01-29,92428.43351094009,-0.07571566489059915
2024-01-29,92283.78976607013,-0.07716210233929872
2024-01-29,92117.99060047552,-0.07882009399524482
2024-01-30,91975.56039753483,-0.08024439602465165
2024-01-30,91829.28380798553,-0.08170716192014471
2024-01-31,91700.30346006108,-0.08299696539938915
2024-01-31,91576.40579691496,-0.08423594203085041
2024-01-31,91386.0180823399,-0.08613981917660102
2024-01-31,91269.5175787745,-0.08730482421225505
2024-01-31,91128.64411220182,-0.08871355887798185
2024-02-01,91001.9681963661,-0.08998031803633902
2024-02-01,90861.61797003516,-0.09138382029964837
2024-02-01,90994.6509364141,-0.09005349063585905
2024-02-01,90876.82272365675,-0.09123177276343253
2024-02-01,90756.0937792097,-0.09243906220790304
2024-02-02,92355.79017929468,-0.07644209820705321
2024-02-02,92227.21787767905,-0.07772782122320947
2024-02-02,92099.80484671927,-0.07900195153280729
2024-02-05,91954.16049880811,-0.08045839501191891
2024-02-05,91822.34178173819,-0.08177658218261814
2024-02-05,91688.02996539309,-0.08311970034606915
2024-02-06,91764.21643179291,-0.08235783568207088
2024-02-06,91626.40981942903,-0.08373590180570972
2024-02-06,91487.16102544183,-0.08512838974558166
2024-02-07,91314.16135736246,-0.08685838642637536
2024-02-07,91119.83478606568,-0.0888016521393432
2024-02-07,90984.00424334318,-0.0901599575665682
2024-02-07,90817.03371449512,-0.09182966285504882
2024-02-07,90677.06040193017,-0.09322939598069832
2024-02-08,90521.6941460308,-0.09478305853969199
2024-02-08,90396.90104476444,-0.0960309895523556
2024-02-08,90257.57701616043,-0.0974242298383957
2024-02-08,90132.18364782918,-0.09867816352170819
2024-02-08,89997.47370708163,-0.10002526292918366
2024-02-09,89812.39365724794,-0.10187606342752056
2024-02-09,89650.07555232805,-0.10349924447671947
2024-02-09,89410.67243642996,-0.1058932756357004
2024-02-12,89419.62755726822,-0.1058037244273178
2024-02-12,89214.73870625584,-0.1078526129374416
2024-02-12,89078.00560926012,-0.10921994390739885
2024-02-12,88847.90683230491,-0.11152093167695086
2024-02-12,88921.78878038739,-0.1107821121961261
2024-02-13,89042.74450152193,-0.10957255498478073
2024-02-13,88813.70826373616,-0.1118629173626384
2024-02-13,88688.79250585799,-0.11311207494142014
2024-02-13,88580.08560484735,-0.1141991439515265
2024-02-13,88449.276996623,-0.11550723003377003
2024-02-14,88309.5054345056,-0.11690494565494403
2024-02-14,88198.09734851637,-0.1180190265148363
2024-02-14,88053.2007828517,-0.11946799217148306
2024-02-15,87934.93899363227,-0.1206506100636773
2024-02-15,87996.82528143852,-0.12003174718561481
2024-02-15,87872.67765871022,-0.12127322341289778
2024-02-15,87742.33210035812,-0.12257667899641878
2024-02-16,87607.07169404566,-0.12392928305954337
2024-02-16,87470.7959789311,-0.12529204021068902
2024-02-16,87337.3953508548,-0.126626046491452
2024-02-16,87191.65636716541,-0.12808343632834585
2024-02-16,87208.71260757992,-0.12791287392420084
2024-02-20,87099.4951582219,-0.12900504841778107
2024-02-20,86974.17743609415,-0.1302582256390585
2024-02-21,86819.10869743867,-0.1318089130256133
2024-02-21,86659.90344466046,-0.13340096555339537
2024-02-21,86480.69954607042,-0.1351930045392958
2024-02-21,86364.45368974828,-0.13635546310251725
2024-02-21,86191.17352666458,-0.13808826473335414
2024-02-22,86024.44791319511,-0.1397555208680489
2024-02-22,86654.40507744372,-0.1334559492255628
2024-02-23,86514.89822084754,-0.13485101779152464
2024-02-23,86371.44909989205,-0.13628550900107947
2024-02-23,86241.78583173905,-0.13758214168260952
2024-02-26,86109.23429825314,-0.1389076570174686
2024-02-26,85983.68147518738,-0.14016318524812624
2024-02-26,85796.13946835339,-0.14203860531646612
2024-02-26,85650.85725210272,-0.14349142747897276
2024-02-27,85585.44164166137,-0.14414558358338633
2024-02-27,85467.96251201072,-0.14532037487989277
2024-02-27,85317.58960719114,-0.1468241039280886
2024-02-27,85198.28088918095,-0.14801719110819045
2024-02-27,85150.37167489706,-0.14849628325102937
2024-02-28,85030.74968541064,-0.14969250314589358
2024-02-28,84880.72898950746,-0.15119271010492535
2024-02-28,84742.73765913161,-0.15257262340868386
2024-02-28,84638.23138699585,-0.15361768613004154
2024-02-29,84514.10943826374,-0.15485890561736262
2024-02-29,84395.12430690856,-0.15604875693091438
