session_date,equity,drawdown_pct
2024-01-02,24490.252069776026,-0.02038991720895894
2024-01-03,24125.680450243235,-0.034972781990270596
2024-01-04,23617.97718774145,-0.05528091249034202
2024-01-05,24621.096300943733,-0.015156147962250689
2024-01-08,24131.389505033476,-0.03474441979866096
2024-01-10,23469.573372752282,-0.06121706508990872
2024-01-11,23003.323826715026,-0.07986704693139894
2024-01-17,22552.04055019057,-0.09791837799237721
2024-01-19,23093.26918980177,-0.07626923240792922
2024-01-23,22671.67327151256,-0.09313306913949752
2024-01-24,22228.521627907805,-0.1108591348836878
2024-01-26,21871.685964222026,-0.12513256143111895
2024-01-29,21483.52030042112,-0.14065918798315513
2024-01-31,21103.65130474584,-0.15585394781016643
2024-02-01,20736.606473002867,-0.17053574107988534
2024-02-02,25141.967866205636,0.0
2024-02-05,24608.418699774593,-0.021221456063835346
2024-02-07,23933.682661933442,-0.0480584976761624
2024-02-08,23510.321957890443,-0.06489730306705054
2024-02-09,22965.27368385043,-0.08657612617829288
2024-02-12,23250.79783051143,-0.07521965049665845
2024-02-13,24123.696102924852,-0.040500877604313736
2024-02-14,23651.179718415784,-0.059294807619004325
2024-02-16,23168.23972771591,-0.0785033275435331
2024-02-20,22828.757664051478,-0.09200593264871043
2024-02-21,22439.971912473564,-0.1074695492457429
2024-02-23,21950.60772429851,-0.12693358606176436
2024-02-26,21503.85863782089,-0.14470264411064182
2024-02-27,21398.874438377905,-0.1488782997316204
2024-02-28,21020.388603330135,-0.16393224606795742
2024-02-29,20622.705224975332,-0.17974975806507304
2024-03-01,20856.680245292922,-0.1704436042443896
2024-03-04,20449.367360935375,-0.18664412150402038
2024-03-05,20087.268179202092,-0.2010463028949208
2024-03-06,19691.705134283013,-0.21677948046574938
2024-03-07,19356.24997728389,-0.2301219188454445
2024-03-11,18930.310830829923,-0.247063279550407
2024-03-12,18521.64877992215,-0.26331745874125195
2024-03-13,18151.905083053556,-0.27802369410183336
2024-03-14,17815.20340958167,-0.2914157115948022
2024-03-15,17889.102289246017,-0.2884764476494498
2024-03-18,17548.501081930568,-0.30202356572421535
2024-03-19,17197.31542862329,-0.31599167097262437
2024-03-20,16899.8998628138,-0.3278211175534252
2024-03-21,16582.418822466898,-0.34044865100810123
2024-03-22,16247.443529460454,-0.35377200321302943
2024-03-25,16745.8690351032,-0.3339475603414474
2024-03-26,16437.05814037414,-0.3462302462621522
2024-03-27,16169.601195445877,-0.3568681146402979
2024-03-28,15700.135638490521,-0.3755407006309269
2024-04-02,15422.352283471808,-0.38658929302818684
2024-04-03,15164.57495630067,-0.39684216299218145
2024-04-05,15557.1463823081,-0.3812279744729486
2024-04-10,15314.351338494298,-0.39088493709042743
2024-04-11,15048.918561904355,-0.40144229592576036
2024-04-16,14745.454661254213,-0.41351230978724657
2024-04-17,14406.537665850608,-0.4269924397916746
2024-04-19,14193.662516674387,-0.435459364509304
2024-04-22,13957.262285488834,-0.4448619789921309
2024-04-23,14308.096197186205,-0.4309078639616626
2024-04-24,14031.32049570119,-0.44191637781220494
2024-04-25,13813.214966360165,-0.4505913363716019
2024-04-26,13535.207243094865,-0.46164885282157647
2024-04-30,13321.318883995278,-0.4701560770865109
2024-05-02,13097.378087497242,-0.47906312834398407
2024-05-03,12862.524688789683,-0.4884042189044901
2024-05-07,12619.385152762072,-0.4980748834014575
2024-05-10,12366.666773609355,-0.508126538088854
2024-05-13,12134.199737309576,-0.5173727131510792
2024-05-15,11956.914230454444,-0.5244240906645088
2024-05-17,11717.25354241307,-0.5339563869953586
2024-05-20,11286.644655749293,-0.5510834825733693
2024-05-22,11047.008126681956,-0.5606148180019473
2024-05-23,10843.380559443896,-0.5687139281560003
2024-05-24,10686.983057721807,-0.57493450335339
2024-05-28,10494.871003544471,-0.5825755939473989
2024-05-29,10109.727329778909,-0.59789435005333
2024-05-30,9911.087026610665,-0.6057950960977653
2024-05-31,9737.853827992789,-0.6126852965601852
2024-06-03,9554.59740327976,-0.6199741621608509
2024-06-05,9346.29955177684,-0.6282590288272706
2024-06-06,9167.20111384268,-0.635382514104447
2024-06-07,8860.088191782637,-0.6475976646326141
2024-06-11,8690.25523063506,-0.6543526235941144
2024-06-12,8537.043627884945,-0.6604464824187474
2024-06-13,8251.100004074862,-0.6718196424407371
2024-06-17,8807.991795436232,-0.6496697536840217
2024-06-18,8669.02442541991,-0.6551970604865697
2024-06-20,8404.681684130775,-0.6657110641117373
2024-06-24,8265.689180239582,-0.6712393705923936
2024-06-25,8308.629937358111,-0.6695314391628794
2024-06-26,8434.331576578305,-0.6645317653151868
2024-06-27,8272.055011605025,-0.6709861751623731
2024-07-01,8137.066509662357,-0.6763552259328226
2024-07-02,8459.075368840517,-0.6635476024050324
2024-07-03,8704.955664936973,-0.6537679265497087
2024-07-05,8553.046716553246,-0.6598099734249621
2024-07-08,8340.395834621288,-0.6682679781071569
2024-07-09,8177.611574623602,-0.6747425810842965
2024-07-11,8018.918102123357,-0.6810544765311741
2024-07-15,8363.505622336561,-0.6673488063128783
2024-07-16,8208.82091262366,-0.6735012566913079
2024-07-17,8058.644000258187,-0.6794744133338049
2024-07-18,7879.729615577114,-0.6865905780522221
2024-07-19,7756.165414855331,-0.6915052371345715
2024-07-19,7645.9270788076765,-0.6958898714891413
2024-07-22,7513.791114311422,-0.7011454650528361
2024-07-23,7394.9505212909635,-0.7058722467293094
2024-07-24,7887.082560381345,-0.6862981210399723
2024-07-25,8960.296480415313,-0.6436119667283793
2024-07-26,8822.775622509424,-0.649081739764353
2024-07-29,8654.444060411819,-0.6557769818787886
2024-07-30,8493.452750558929,-0.6621802718165378
2024-08-01,8369.185500999196,-0.6671228940576062
2024-08-02,8230.454165917818,-0.672640812775013
2024-08-05,9382.465267497355,-0.6268205688024637
2024-08-06,9234.564554075865,-0.6327031916030555
2024-08-06,9097.291120184927,-0.6381631235630933
2024-08-07,8912.750852447523,-0.6455030529082999
2024-08-08,8787.215516301352,-0.6504961121952346
2024-08-08,8612.956878836858,-0.6574270985997921
2024-08-12,8390.969068838454,-0.6662564715104459
2024-08-13,8224.146071384259,-0.6728917117725429
2024-08-14,8064.971900202875,-0.6792227265931979
2024-08-15,7931.455004885688,-0.684533245484468
2024-08-16,7810.105628874309,-0.6893598118319053
2024-08-16,7876.498574501346,-0.6867190899130662
2024-08-19,7720.480740972045,-0.6929245641368644
2024-08-20,7574.740675988163,-0.6987212490168804
2024-08-21,7388.458303194035,-0.7061304690821291
2024-08-22,7236.259132489971,-0.7121840592988534
2024-08-23,7092.818765889123,-0.7178892756671257
2024-08-27,6968.98831835276,-0.7228145244859665
2024-08-28,6831.716074181075,-0.7282744091259511
2024-08-29,6696.925317065222,-0.7336355947671527
2024-08-30,6590.607849296126,-0.7378642799812485
2024-09-03,6453.675211431404,-0.7433106570744584
2024-09-04,6348.098772160422,-0.7475098685217411
2024-09-05,6231.721235837431,-0.7521386842509752
2024-09-06,6481.501462236846,-0.7422038920450256
2024-09-06,6385.548669942374,-0.7460203312674878
2024-09-09,6278.757543494884,-0.7502678558453484
2024-09-10,6037.330994986771,-0.7598703877471024
2024-09-11,5909.357294518691,-0.7649604308634209
2024-09-12,5824.5899449264325,-0.7683319787885218
2024-09-13,7043.038405163522,-0.7198692464073043
2024-09-16,6909.591196569686,-0.7251769935694987
2024-09-17,6784.039296317397,-0.7301707116794105
2024-09-18,6639.512600193149,-0.7359191358637606
2024-09-19,6851.869613629968,-0.7274728195464824
2024-09-20,6724.624182973891,-0.7325338963616791
2024-09-24,6595.824772809286,-0.7376567813661472
2024-09-25,6603.430648303107,-0.7373542642547463
2024-09-26,6475.2263354531,-0.7424534797788553
2024-09-27,6301.893729493322,-0.7493476340822167
2024-09-30,6175.582739123843,-0.7543715443442
2024-10-01,6258.5144897817245,-0.7510730057771628
2024-10-02,6132.997001024833,-0.7560653551996441
2024-10-03,5997.537399231216,-0.7614531435587126
2024-10-04,5844.370836843835,-0.7675452109419209
2024-10-07,6165.3467436478395,-0.7547786722003198
2024-10-08,6063.376447693462,-0.7588344524199516
2024-10-09,5970.8858651825085,-0.7625131852464012
2024-10-10,7041.912949856566,-0.7199140104175419
2024-10-11,6920.264071519846,-0.7247524892106134
2024-10-14,7149.405358703971,-0.7156385929395056
2024-10-16,6984.269530228752,-0.7222067275164806
2024-10-17,6847.936582755334,-0.7276292524436828
2024-10-18,6725.133053235709,-0.7325136564876753
2024-10-21,6594.481299652067,-0.7377102168475849
2024-10-23,6478.90427978704,-0.7423071927279168
2024-10-25,6343.655507935103,-0.7476865955086247
2024-10-28,6228.565679633089,-0.7522641937664251
2024-10-29,6456.977357955556,-0.7431793170559793
2024-10-31,6340.1475050007375,-0.7478261232875572
2024-11-01,6221.721583578214,-0.7525364117603105
2024-11-04,6114.508285770086,-0.756800727838458
2024-11-05,5998.400698683399,-0.7614188065705828
2024-11-07,5878.40707920381,-0.7661914488759958
2024-11-11,5767.425920438281,-0.7706056283609162
2024-11-12,5667.245062956782,-0.774590235214867
