atr14,confirmation_time,direction,entry,entry_time,impulse_atr,initial_risk,level_active_time,level_high,level_id,level_low,level_state,reward_risk,stochastic_d,stochastic_k,stop,strategy_version,structure,symbol,target
0.5298000000000026,2025-06-02 15:10:00,short,201.29,2025-06-02 15:10:00,1.504895700297983,0.5329800000000091,2025-06-02 14:00:00,201.77,supply:2025-06-02T13:40:00,201.2446,fresh,2.0,78.28098335015783,66.01896594564937,201.82298,slc_4h_5m_stock_v1,downtrend,AAPL,200.22403999999997
0.31774285714285455,2025-06-05 18:20:00,long,201.78,2025-06-05 18:20:00,1.577255707611285,0.24677428571428095,2025-06-05 17:25:00,202.05,demand:2025-06-05T17:05:00,201.565,fresh,2.0,16.874373299058142,23.817717431318894,201.53322571428572,slc_4h_5m_stock_v1,uptrend,AAPL,202.27354857142856
0.8593142857142847,2025-06-06 14:40:00,long,203.6114,2025-06-06 14:40:00,1.7710695294471699,0.36733142857141843,2025-06-05 15:35:00,203.8,demand:2025-06-05T15:15:00,203.33,reclaimed,2.0,19.92359950130096,23.44470344470308,203.24406857142858,slc_4h_5m_stock_v1,uptrend,AAPL,204.34606285714284
