avg_daily_volume_14d,avg_opening_volume_14d,breakout_triggered,candle_type,cost_adjusted_pnl,cost_model,daily_atr_14,direction,entry_gapped,entry_trigger_price,equity_at_arm_time,exit_gapped,exit_price,exit_reason,exit_time,gross_pnl,opening_bar_time,opening_close,opening_high,opening_low,opening_open,opening_price,opening_rel_volume,opening_volume,outcome_ambiguous,outcome_data_missing,passed_filters,pnl_r,quantity,rank,realized_position_value,rejection_reason,reservation_overrun,reserved_position_value,reserved_risk_amount,scenario,selected,session_date,session_exposure_cap_exceeded,session_worst_case_realized_gross_exposure,simulated_entry_price,stop_hit,stop_price,symbol,trigger_time,triggered
17113505.714285713,22981.714285714286,False,bearish,None,baseline,19.031017269541458,short,False,595.235,100000.0,False,None,no_trigger,None,None,2026-07-01 13:30:00,601.39,607.03,595.235,606.955,606.955,4.608359441046297,105908.0,False,False,True,None,33.60017472090855,1,None,None,False,20000.0,63.94455053732073,intended_deployment,True,2026-07-01,False,78061.5151358465,None,None,597.1381017269541,META,None,False
23099885.0,21513.64285714286,True,bearish,-18.020269650556802,baseline,2.824371766742089,short,False,109.03,100000.0,False,108.845,eod_flatten,2026-07-01 19:59:00,33.93561405117899,2026-07-01 13:30:00,109.085,110.69,109.03,110.13,110.13,3.8757266983409195,83381.0,False,False,True,-0.3478207124033384,183.4357516279923,2,20000.0,None,False,20000.0,51.80907579092131,intended_deployment,True,2026-07-01,False,78061.5151358465,109.03,False,109.31243717667421,WMT,2026-07-01 13:35:00,True
28030610.285714287,33166.57142857143,True,bearish,-115.67968574767613,baseline,1.2817977291964193,short,False,40.31,100000.0,False,40.438179772919646,stop,2026-07-01 13:35:00,-63.59700963514965,2026-07-01 13:30:00,40.425,42.21,40.31,41.365,41.365,3.350904094484119,111138.0,True,False,True,-1.8189485073483822,496.1548002976929,3,20000.0,None,False,20000.0,63.59700963514965,intended_deployment,True,2026-07-01,False,78061.5151358465,40.31,True,40.438179772919646,NKE,2026-07-01 13:35:00,True
3820216.0,2940.5,True,bearish,122.62729078220089,baseline,31.003416741485907,short,True,223.9,100000.0,False,221.74,eod_flatten,2026-07-01 19:59:00,169.33617490535931,2026-07-01 13:30:00,225.29,226.16,223.9,226.16,226.16,3.105934364903928,9133.0,False,False,True,0.49050916312880355,80.63627376445703,4,18049.623519436063,None,False,18054.46169586193,250.0,intended_deployment,True,2026-07-01,False,78061.5151358465,223.84,False,227.0003416741486,HON,2026-07-01 13:47:00,True
11130841.5,8201.42857142857,True,bullish,-116.47738148124864,baseline,1.5492896069358602,long,True,58.865,100000.0,False,58.71007103930641,stop,2026-07-01 13:50:00,-64.5303527371393,2026-07-01 13:30:00,58.84,58.865,58.215,58.49,58.49,3.016303779829298,24738.0,False,False,True,-2.2127693331829854,339.76046886944704,5,20011.89161641043,None,True,20000.0,52.638736326709804,intended_deployment,True,2026-07-01,False,78061.5151358465,58.9,True,58.71007103930641,MDLZ,2026-07-01 13:35:00,True
17113505.714285713,22981.714285714286,False,bearish,None,stressed,19.031017269541458,short,False,595.235,100000.0,False,None,no_trigger,None,None,2026-07-01 13:30:00,601.39,607.03,595.235,606.955,606.955,4.608359441046297,105908.0,False,False,True,None,33.60017472090855,1,None,None,False,20000.0,63.94455053732073,intended_deployment,True,2026-07-01,False,78061.5151358465,None,None,597.1381017269541,META,None,False
23099885.0,21513.64285714286,True,bearish,-69.97615335228738,stressed,2.824371766742089,short,False,109.03,100000.0,False,108.845,eod_flatten,2026-07-01 19:59:00,33.93561405117899,2026-07-01 13:30:00,109.085,110.69,109.03,110.13,110.13,3.8757266983409195,83381.0,False,False,True,-1.350654345479553,183.4357516279923,2,20000.0,None,False,20000.0,51.80907579092131,intended_deployment,True,2026-07-01,False,78061.5151358465,109.03,False,109.31243717667421,WMT,2026-07-01 13:35:00,True
28030610.285714287,33166.57142857143,True,bearish,-167.76236186020262,stressed,1.2817977291964193,short,False,40.31,100000.0,False,40.438179772919646,stop,2026-07-01 13:35:00,-63.59700963514965,2026-07-01 13:30:00,40.425,42.21,40.31,41.365,41.365,3.350904094484119,111138.0,True,False,True,-2.6378970146967644,496.1548002976929,3,20000.0,None,False,20000.0,63.59700963514965,intended_deployment,True,2026-07-01,False,78061.5151358465,40.31,True,40.438179772919646,NKE,2026-07-01 13:35:00,True
3820216.0,2940.5,True,bearish,75.91840665904705,stressed,31.003416741485907,short,True,223.9,100000.0,False,221.74,eod_flatten,2026-07-01 19:59:00,169.33617490535931,2026-07-01 13:30:00,225.29,226.16,223.9,226.16,226.16,3.105934364903928,9133.0,False,False,True,0.3036736266361882,80.63627376445703,4,18049.623519436063,None,False,18054.46169586193,250.0,intended_deployment,True,2026-07-01,False,78061.5151358465,223.84,False,227.0003416741486,HON,2026-07-01 13:47:00,True
11130841.5,8201.42857142857,True,bullish,-168.42441022535556,stressed,1.5492896069358602,long,True,58.865,100000.0,False,58.71007103930641,stop,2026-07-01 13:50:00,-64.5303527371393,2026-07-01 13:30:00,58.84,58.865,58.215,58.49,58.49,3.016303779829298,24738.0,False,False,True,-3.199628676114212,339.76046886944704,5,20011.89161641043,None,True,20000.0,52.638736326709804,intended_deployment,True,2026-07-01,False,78061.5151358465,58.9,True,58.71007103930641,MDLZ,2026-07-01 13:35:00,True
32663062.35714286,38543.07142857143,True,bullish,-251.6933617490536,zero,1.4166693199681037,long,False,44.78,25169.33617490536,False,44.63833306800319,stop,2026-07-02 13:55:00,-251.6933617490536,2026-07-02 13:30:00,44.67,44.78,43.925,44.16,44.16,4.3272109309992715,166784.0,False,False,True,-1.0,1776.6556965793702,1,79558.6420928242,None,False,79558.6420928242,251.6933617490536,research_fidelity,True,2026-07-02,False,79558.6420928242,44.78,True,44.63833306800319,NKE,2026-07-02 13:44:00,True
32663062.35714286,38543.07142857143,True,bullish,-457.36827442201604,baseline,1.4166693199681037,long,False,44.78,25122.627290782202,False,44.63833306800319,stop,2026-07-02 13:55:00,-251.22627290782202,2026-07-02 13:30:00,44.67,44.78,43.925,44.16,44.16,4.3272109309992715,166784.0,False,False,True,-1.8205431666369944,1773.3586050517433,1,79410.99833421707,None,False,79410.99833421707,251.22627290782202,research_fidelity,True,2026-07-02,False,79410.99833421707,44.78,True,44.63833306800319,NKE,2026-07-02 13:44:00,True
32663062.35714286,38543.07142857143,True,bullish,-662.2766539811961,stressed,1.4166693199681037,long,False,44.78,25075.918406659046,False,44.63833306800319,stop,2026-07-02 13:55:00,-250.75918406659048,2026-07-02 13:30:00,44.67,44.78,43.925,44.16,44.16,4.3272109309992715,166784.0,False,False,True,-2.6410863332739387,1770.0615135241167,1,79263.35457560995,None,False,79263.35457560995,250.75918406659048,research_fidelity,True,2026-07-02,False,79263.35457560995,44.78,True,44.63833306800319,NKE,2026-07-02 13:44:00,True
32663062.35714286,38543.07142857143,True,bullish,-63.31995837450551,zero,1.4166693199681037,long,False,44.78,100075.14442658424,False,44.63833306800319,stop,2026-07-02 13:55:00,-63.31995837450551,2026-07-02 13:30:00,44.67,44.78,43.925,44.16,44.16,4.3272109309992715,166784.0,False,False,True,-1.0,446.96357492891576,1,20015.02888531685,None,False,20015.02888531685,63.31995837450551,intended_deployment,True,2026-07-02,True,100199.19811927974,44.78,True,44.63833306800319,NKE,2026-07-02 13:44:00,True
3914768.4285714286,2100.285714285714,True,bullish,-76.65406068954074,zero,5.380046735339278,long,True,168.415,100075.14442658424,True,167.865,stop,2026-07-02 13:53:00,-76.65406068954074,2026-07-02 13:30:00,168.245,168.415,167.525,167.635,167.635,3.339545640048973,7014.0,False,False,True,-1.198874343903477,118.84350494502776,2,20026.319018286627,None,True,20015.02888531685,63.938361079576374,intended_deployment,True,2026-07-02,True,100199.19811927974,168.51,True,167.87699532646607,AMT,2026-07-02 13:35:00,True
10000994.92857143,5918.285714285715,True,bullish,-54.72425616415156,zero,3.1213297487770735,long,True,143.42,100075.14442658424,False,143.1078670251223,stop,2026-07-02 13:51:00,-54.72425616415156,2026-07-02 13:30:00,143.085,143.42,142.515,143.08,143.08,2.752317273341701,16289.0,False,False,True,-1.2563010205229308,139.55535410205587,3,20026.193313645017,None,True,20015.028885316853,43.559827835985345,intended_deployment,True,2026-07-02,True,100199.19811927974,143.5,True,143.1078670251223,PEP,2026-07-02 13:37:00,True
36596797.85714286,91843.0,True,bearish,-26.66866601737322,zero,0.7357689793591443,short,False,55.22,100075.14442658424,False,55.293576897935914,stop,2026-07-02 13:36:00,-26.66866601737322,2026-07-02 13:30:00,55.235,55.405,55.22,55.28,55.28,2.727992334745163,250547.0,False,False,True,-1.0,362.45977698871513,4,20015.02888531685,None,False,20015.02888531685,26.66866601737322,intended_deployment,True,2026-07-02,True,100199.19811927974,55.22,True,55.293576897935914,XLF,2026-07-02 13:35:00,True
1227341.5,1011.5714285714286,True,bullish,-286.1708867697602,zero,31.816737291357267,long,True,591.0,100075.14442658424,True,585.55,stop,2026-07-02 14:42:00,-286.1708867697602,2026-07-02 13:30:00,591.0,591.0,577.26,585.0,585.0,2.522807513063127,2552.0,False,False,True,-2.655834859061898,33.86637713251582,5,20116.6280167144,None,True,20015.02888531685,107.75176242352747,intended_deployment,True,2026-07-02,True,100199.19811927974,594.0,True,587.8183262708643,AXON,2026-07-02 13:36:00,True
32663062.35714286,38543.07142857143,True,bullish,-115.04323344599845,baseline,1.4166693199681037,long,False,44.78,99872.44995390272,False,44.63833306800319,stop,2026-07-02 13:55:00,-63.19170869126522,2026-07-02 13:30:00,44.67,44.78,43.925,44.16,44.16,4.3272109309992715,166784.0,False,False,True,-1.8205431666369942,446.05828474275444,1,19974.489990780545,None,False,19974.489990780545,63.19170869126522,intended_deployment,True,2026-07-02,True,99996.25238542873,44.78,True,44.63833306800319,NKE,2026-07-02 13:44:00,True
3914768.4285714286,2100.285714285714,True,bullish,-128.36232423416243,baseline,5.380046735339278,long,True,168.415,99872.44995390272,True,167.865,stop,2026-07-02 13:53:00,-76.49880381232721,2026-07-02 13:30:00,168.245,168.415,167.525,167.635,167.635,3.339545640048973,7014.0,False,False,True,-2.0116693278720077,118.6027966082626,2,19985.757256458328,None,True,19974.489990780545,63.80885886943814,intended_deployment,True,2026-07-02,True,99996.25238542873,168.51,True,167.87699532646607,AMT,2026-07-02 13:35:00,True
10000994.92857143,5918.285714285715,True,bullish,-106.50506166694912,baseline,3.1213297487770735,long,True,143.42,99872.44995390272,False,143.1078670251223,stop,2026-07-02 13:51:00,-54.61341641158723,2026-07-02 13:30:00,143.085,143.42,142.515,143.08,143.08,2.752317273341701,16289.0,False,False,True,-2.449991713659892,139.2726955151342,3,19985.631806421756,None,True,19974.489990780545,43.47160077037475,intended_deployment,True,2026-07-02,True,99996.25238542873,143.5,True,143.1078670251223,PEP,2026-07-02 13:37:00,True
36596797.85714286,91843.0,True,bearish,-78.58292371685636,baseline,0.7357689793591443,short,False,55.22,99872.44995390272,False,55.293576897935914,stop,2026-07-02 13:36:00,-26.61465069492243,2026-07-02 13:30:00,55.235,55.405,55.22,55.28,55.28,2.727992334745163,250547.0,False,False,True,-2.952619014904016,361.7256427160548,4,19974.489990780545,None,False,19974.489990780545,26.61465069492243,intended_deployment,True,2026-07-02,True,99996.25238542873,55.22,True,55.293576897935914,XLF,2026-07-02 13:35:00,True
1227341.5,1011.5714285714286,True,bullish,-337.4172977856329,baseline,31.816737291357267,long,True,591.0,99872.44995390272,True,585.55,stop,2026-07-02 14:42:00,-285.59126974974026,2026-07-02 13:30:00,591.0,591.0,577.26,585.0,585.0,2.522807513063127,2552.0,False,False,True,-3.1377871679859637,33.797783402335945,5,20075.88334098755,None,True,19974.489990780545,107.53351955423074,intended_deployment,True,2026-07-02,True,99996.25238542873,594.0,True,587.8183262708643,AXON,2026-07-02 13:36:00,True
32663062.35714286,38543.07142857143,True,bullish,-166.55603971507588,stressed,1.4166693199681037,long,False,44.78,99669.7554812212,False,44.63833306800319,stop,2026-07-02 13:55:00,-63.06345900802493,2026-07-02 13:30:00,44.67,44.78,43.925,44.16,44.16,4.3272109309992715,166784.0,False,False,True,-2.6410863332739383,445.15299455659317,1,19933.951096244244,None,False,19933.951096244244,63.06345900802493,intended_deployment,True,2026-07-02,False,79758.16798631703,44.78,True,44.63833306800319,NKE,2026-07-02 13:44:00,True
3914768.4285714286,2100.285714285714,True,bullish,-179.86007028515778,stressed,5.380046735339278,long,True,168.415,99669.7554812212,True,167.865,stop,2026-07-02 13:53:00,-76.34354693511371,2026-07-02 13:30:00,168.245,168.415,167.525,167.635,167.635,3.339545640048973,7014.0,False,False,True,-2.8244643118405386,118.36208827149746,2,19945.195494630036,None,True,19933.951096244244,63.67935665929992,intended_deployment,True,2026-07-02,False,79758.16798631703,168.51,True,167.87699532646607,AMT,2026-07-02 13:35:00,True
10000994.92857143,5918.285714285715,True,bullish,-158.07523551554246,stressed,3.1213297487770735,long,True,143.42,99669.7554812212,False,143.1078670251223,stop,2026-07-02 13:51:00,-54.50257665902292,2026-07-02 13:30:00,143.085,143.42,142.515,143.08,143.08,2.752317273341701,16289.0,False,False,True,-3.6436824067968536,138.99003692821256,3,19945.0702991985,None,True,19933.951096244244,43.383373704764175,intended_deployment,True,2026-07-02,False,79758.16798631703,143.5,True,143.1078670251223,PEP,2026-07-02 13:37:00,True
36596797.85714286,91843.0,True,bearish,-130.28623872490977,stressed,0.7357689793591443,short,False,55.22,99669.7554812212,False,55.293576897935914,stop,2026-07-02 13:36:00,-26.560635372471648,2026-07-02 13:30:00,55.235,55.405,55.22,55.28,55.28,2.727992334745163,250547.0,False,False,True,-4.9052380298079346,360.9915084433945,4,19933.951096244244,None,False,19933.951096244244,26.560635372471648,intended_deployment,True,2026-07-02,False,79758.16798631703,55.22,True,55.293576897935914,XLF,2026-07-02 13:35:00,True
10290120.0,4920.0,True,bearish,-214.46457347932954,zero,7.672223341227541,short,False,356.56,24917.642813156304,False,357.3272223341228,stop,2026-07-06 13:35:00,-214.46457347932954,2026-07-06 13:30:00,357.69,364.21,356.56,364.21,364.21,6.03089430894309,29672.0,True,False,True,-1.0,279.53379866677477,1,99670.57125262522,None,False,99670.57125262522,214.46457347932954,research_fidelity,True,2026-07-06,False,99670.57125262522,356.56,True,357.3272223341228,V,2026-07-06 13:35:00,True
10290120.0,4920.0,True,bearish,-469.08699591450744,baseline,7.672223341227541,short,False,356.56,24665.259016360185,False,357.3272223341228,stop,2026-07-06 13:35:00,-212.29232212558617,2026-07-06 13:30:00,357.69,364.21,356.56,364.21,364.21,6.03089430894309,29672.0,True,False,True,-2.209627702112603,276.7024794296633,1,98661.03606544074,None,False,98661.03606544074,212.29232212558617,research_fidelity,True,2026-07-06,False,98661.03606544074,356.56,True,357.3272223341228,V,2026-07-06 13:35:00,True
10290120.0,4920.0,True,bearish,-718.476746067007,stressed,7.672223341227541,short,False,356.56,24413.64175267785,False,357.3272223341228,stop,2026-07-06 13:35:00,-210.12666827380303,2026-07-06 13:30:00,357.69,364.21,356.56,364.21,364.21,6.03089430894309,29672.0,True,False,True,-3.4192554042250576,273.87975939732837,1,97654.5670107114,None,False,97654.5670107114,210.12666827380303,research_fidelity,True,2026-07-06,False,97654.5670107114,356.56,True,357.3272223341228,V,2026-07-06 13:35:00,True
10290120.0,4920.0,True,bearish,-42.84860418306738,zero,7.672223341227541,short,False,356.56,99567.6065985689,False,357.3272223341228,stop,2026-07-06 13:35:00,-42.84860418306738,2026-07-06 13:30:00,357.69,364.21,356.56,364.21,364.21,6.03089430894309,29672.0,True,False,True,-1.0,55.84900527180217,1,19913.521319713782,None,False,19913.521319713782,42.84860418306738,intended_deployment,True,2026-07-06,False,99527.78986663322,356.56,True,357.3272223341228,V,2026-07-06 13:35:00,True
10606351.07142857,16086.642857142857,True,bearish,-47.89947406380017,zero,1.5039603331602964,short,False,62.525,99567.6065985689,False,62.67539603331603,stop,2026-07-06 13:36:00,-47.89947406380017,2026-07-06 13:30:00,62.58,62.94,62.525,62.765,62.765,3.750813674166234,60338.0,False,False,True,-1.0,318.4889455372056,2,19913.521319713782,None,False,19913.521319713782,47.89947406380017,intended_deployment,True,2026-07-06,False,99527.78986663322,62.525,True,62.67539603331603,USB,2026-07-06 13:35:00,True
2640891.285714286,1721.142857142857,True,bullish,133.37118067202067,zero,12.91921786910432,long,True,430.01,99567.6065985689,False,432.95,eod_flatten,2026-07-06 19:59:00,133.37118067202067,2026-07-06 13:30:00,428.03,430.01,426.61,428.0,428.0,3.258300132802125,5608.0,False,False,True,2.2292371172773047,46.30943773334058,3,19916.299885977784,None,True,19913.521319713782,59.82817154727558,intended_deployment,True,2026-07-06,False,99527.78986663322,430.07,False,428.71807821308954,ISRG,2026-07-06 16:36:00,True
2180232.1428571427,554.5,True,bearish,-98.19352939619732,zero,14.404897576173257,short,True,523.32,99567.6065985689,False,524.7604897576174,stop,2026-07-06 15:30:00,-98.19352939619732,2026-07-06 13:30:00,523.32,528.95,523.32,528.6,528.6,3.103697024346258,1721.0,False,False,True,-1.7913975048914816,38.05228410860234,4,19870.14171582997,None,False,19913.521319713782,54.813925512386845,intended_deployment,True,2026-07-06,False,99527.78986663322,522.18,True,524.7604897576174,VRTX,2026-07-06 13:35:00,True
8244887.428571428,3546.8571428571427,True,bullish,65.09737178165615,zero,8.702122880836079,long,True,380.85,99567.6065985689,False,382.11,eod_flatten,2026-07-06 19:59:00,65.09737178165615,2026-07-06 13:30:00,380.81,380.85,379.985,379.985,379.985,3.034517480264218,10763.0,False,False,True,1.430685382232121,52.28704560775576,5,19914.305625397898,None,True,19913.521319713782,45.5008295954578,intended_deployment,True,2026-07-06,False,99527.78986663322,380.865,False,379.9797877119164,GLD,2026-07-06 15:29:00,True
10290120.0,4920.0,True,bearish,-94.24103083042775,baseline,7.672223341227541,short,False,356.56,99106.53911305312,False,357.3272223341228,stop,2026-07-06 13:35:00,-42.65018525081164,2026-07-06 13:30:00,357.69,364.21,356.56,364.21,364.21,6.03089430894309,29672.0,True,False,True,-2.209627702112603,55.59038541230263,1,19821.307822610626,None,False,19821.307822610626,42.65018525081164,intended_deployment,True,2026-07-06,False,79244.81826395367,356.56,True,357.3272223341228,V,2026-07-06 13:35:00,True
10606351.07142857,16086.642857142857,True,bearish,-99.27504738476597,baseline,1.5039603331602964,short,False,62.525,99106.53911305312,False,62.67539603331603,stop,2026-07-06 13:36:00,-47.67766608007345,2026-07-06 13:30:00,62.58,62.94,62.525,62.765,62.765,3.750813674166234,60338.0,False,False,True,-2.0822128167523135,317.01411951396443,2,19821.307822610626,None,False,19821.307822610626,47.67766608007345,intended_deployment,True,2026-07-06,False,79244.81826395367,62.525,True,62.67539603331603,USB,2026-07-06 13:35:00,True
2640891.285714286,1721.142857142857,True,bullish,81.0384082438261,baseline,12.91921786910432,long,True,430.01,99106.53911305312,False,432.95,eod_flatten,2026-07-06 19:59:00,132.7535790542511,2026-07-06 13:30:00,428.03,430.01,426.61,428.0,428.0,3.258300132802125,5608.0,False,False,True,1.3608207693472596,46.09499272717059,3,19824.073522174254,None,True,19821.307822610626,59.55112537171043,intended_deployment,True,2026-07-06,False,79244.81826395367,430.07,False,428.71807821308954,ISRG,2026-07-06 16:36:00,True
2180232.1428571427,554.5,True,bearish,-149.2890209701547,baseline,14.404897576173257,short,True,523.32,99106.53911305312,False,524.7604897576174,stop,2026-07-06 15:30:00,-97.73882484680351,2026-07-06 13:30:00,523.32,528.95,523.32,528.6,528.6,3.103697024346258,1721.0,False,False,True,-2.7362307669731876,37.87607548461864,4,19778.129096558157,None,False,19821.307822610626,54.56009879433447,intended_deployment,True,2026-07-06,False,79244.81826395367,522.18,True,524.7604897576174,VRTX,2026-07-06 13:35:00,True
10290120.0,4920.0,True,bearish,-145.72657653263843,stressed,7.672223341227541,short,False,356.56,99034.97789698052,False,357.3272223341228,stop,2026-07-06 13:35:00,-42.619389108099114,2026-07-06 13:30:00,357.69,364.21,356.56,364.21,364.21,6.03089430894309,29672.0,True,False,True,-3.419255404225057,55.5502456231661,1,19806.995579396105,None,False,19806.995579396105,42.619389108099114,intended_deployment,True,2026-07-06,False,79187.59847186758,356.56,True,357.3272223341228,V,2026-07-06 13:35:00,True
10606351.07142857,16086.642857142857,True,bearish,-150.7634892131566,stressed,1.5039603331602964,short,False,62.525,99034.97789698052,False,62.67539603331603,stop,2026-07-06 13:36:00,-47.643239776877635,2026-07-06 13:30:00,62.58,62.94,62.525,62.765,62.765,3.750813674166234,60338.0,False,False,True,-3.1644256335045795,316.78521518426396,2,19806.995579396105,None,False,19806.995579396105,47.643239776877635,intended_deployment,True,2026-07-06,False,79187.59847186758,62.525,True,62.67539603331603,USB,2026-07-06 13:35:00,True
2640891.285714286,1721.142857142857,True,bullish,29.30206419348737,stressed,12.91921786910432,long,True,430.01,99034.97789698052,False,432.95,eod_flatten,2026-07-06 19:59:00,132.65772253822166,2026-07-06 13:30:00,428.03,430.01,426.61,428.0,428.0,3.258300132802125,5608.0,False,False,True,0.492404421417259,46.06170921466037,3,19809.759281948984,None,True,19806.995579396105,59.508125676753565,intended_deployment,True,2026-07-06,False,79187.59847186758,430.07,False,428.71807821308954,ISRG,2026-07-06 16:36:00,True
2180232.1428571427,554.5,True,bearish,-200.69419842229703,stressed,14.404897576173257,short,True,523.32,99034.97789698052,False,524.7604897576174,stop,2026-07-06 15:30:00,-97.66825120730263,2026-07-06 13:30:00,523.32,528.95,523.32,528.6,528.6,3.103697024346258,1721.0,False,False,True,-3.6810640290548933,37.8487265523888,4,19763.84803112638,None,False,19806.99557939611,54.520702937575614,intended_deployment,True,2026-07-06,False,79187.59847186758,522.18,True,524.7604897576174,VRTX,2026-07-06 13:35:00,True
2222552.1428571427,609.0,False,bearish,None,zero,14.636683463589453,short,False,514.9,24703.178239676974,False,None,no_trigger,None,None,2026-07-07 13:30:00,518.805,531.565,514.9,531.565,531.565,27.00656814449918,16447.0,False,False,True,None,168.77579064361456,1,None,None,False,86902.65460239713,247.03178239676976,research_fidelity,True,2026-07-07,False,0.0,None,None,516.363668346359,VRTX,None,False
