session_date,equity,drawdown_pct
2026-07-01,25075.918406659046,0.0
2026-07-02,24413.64175267785,-0.0264108633327394
2026-07-06,23695.16500661084,-0.05506292442240274
2026-07-08,22943.661578739542,-0.08503205319703351
2026-07-09,23651.339248816475,-0.056810647360547556
2026-07-10,23084.08753708335,-0.07943202068510302
2026-07-13,25653.01479893008,0.0
2026-07-13,25284.682430226894,-0.014358248790257063
2026-07-14,24540.646257123557,-0.04336209800389292
2026-07-16,23793.07520719744,-0.0725037429834646
2026-07-17,23248.67753775894,-0.09372532936251286
2026-07-17,22783.401438299185,-0.1118626166601899
2026-07-20,21955.537070719743,-0.14413423752301222
2026-07-21,21284.53737934347,-0.17029099518427
2026-07-22,20658.743129395585,-0.19468556458879802
2026-07-23,20207.81832037165,-0.2122634131402572
2026-07-23,19774.396409684352,-0.22915896768168195
2026-07-24,19170.09295961455,-0.25271578760348723
2026-07-27,18576.119074528306,-0.2758699427677768
2026-07-28,17927.5614989132,-0.30115186696649343
2026-07-29,17383.116889514244,-0.32237528314842556
2026-07-31,16911.38692556365,-0.3407641535267434
