session_date,equity,drawdown_pct
2026-07-01,25169.33617490536,0.0
2026-07-02,24917.642813156304,-0.010000000000000018
2026-07-06,24703.178239676974,-0.01852086729618077
2026-07-08,24430.122143494315,-0.029369627640321486
2026-07-09,25688.523119762274,0.0
2026-07-10,25431.63788856465,-0.00999999999999999
2026-07-13,28459.60701572017,0.0
2026-07-13,28205.29063683452,-0.008936046753743687
2026-07-16,27923.237730466175,-0.018846686286206282
2026-07-17,27644.005353161512,-0.028658219423344258
2026-07-17,27316.645750082836,-0.04016082390055481
2026-07-20,26856.907885256067,-0.0563148721477012
2026-07-21,26588.338806403506,-0.06575172342622419
2026-07-22,26314.842508492387,-0.07536170496110794
2026-07-23,25969.599489845692,-0.08749268830378004
2026-07-23,25706.451064760768,-0.09673907125416899
2026-07-24,25449.38655411316,-0.10577168054162729
2026-07-27,25078.065630764002,-0.1188189767725293
2026-07-28,24723.7182344119,-0.1312698653654875
2026-07-29,24397.072953493283,-0.1427473703337812
2026-07-31,24117.713094462353,-0.1525633828625776
