session_date,equity,drawdown_pct
2026-07-01,99930.02384664772,-0.0006997615335228329
2026-07-01,99762.26148478751,-0.002377385152124916
2026-07-01,99838.17989144656,-0.0016182010855343833
2026-07-01,99669.7554812212,-0.003302445187787962
2026-07-02,99503.19944150613,-0.004968005584938655
2026-07-02,99323.33937122098,-0.0067666062877902
2026-07-02,99165.26413570544,-0.00834735864294562
2026-07-02,99034.97789698053,-0.009650221030194662
2026-07-06,98889.25132044789,-0.011107486795521109
2026-07-06,98738.48783123473,-0.012615121687652718
2026-07-06,98767.78989542821,-0.012322101045717864
2026-07-06,98567.09569700592,-0.014329043029940803
2026-07-07,98418.34618020474,-0.015816538197952614
2026-07-07,98608.9734344738,-0.013910265655262046
2026-07-08,98451.38006325648,-0.015486199367435184
2026-07-08,98629.3664283356,-0.013706335716643953
2026-07-08,98433.76749398824,-0.015662325060117582
2026-07-09,98585.57277362501,-0.01414427226374988
2026-07-09,98388.97614837784,-0.01611023851622158
2026-07-09,99153.05881828502,-0.008469411817149813
2026-07-10,98976.52657870657,-0.010234734212934273
2026-07-10,98756.7067551362,-0.012432932448638022
2026-07-10,98776.80326534297,-0.012231967346570309
2026-07-10,98540.34744454498,-0.014596525554550172
2026-07-10,98487.07165113642,-0.015129283488635847
2026-07-13,99896.56674997651,-0.0010343325002348865
2026-07-13,99734.12328853943,-0.0026587671146057253
2026-07-13,99670.05230242634,-0.0032994769757366156
2026-07-14,99523.40595934344,-0.004765940406565642
2026-07-14,99303.80225988785,-0.006961977401121549
2026-07-15,99423.11186492443,-0.005768881350755692
2026-07-15,99272.40822483727,-0.007275917751627276
2026-07-16,99118.9052421462,-0.008810947578538035
2026-07-16,98970.48301091604,-0.010295169890839607
2026-07-16,98812.42454014941,-0.011875754598505883
2026-07-17,98629.50711262072,-0.013704928873792814
2026-07-17,98459.69762318337,-0.015403023768166314
2026-07-17,98240.67589068261,-0.017593241093173857
2026-07-17,97983.36851592814,-0.02016631484071855
2026-07-17,97816.61880339321,-0.02183381196606788
2026-07-20,97627.54225679483,-0.02372457743205174
2026-07-20,97405.8593762545,-0.025941406237454938
2026-07-20,97231.67431542341,-0.027683256845765863
2026-07-20,97060.21799825029,-0.029397820017497144
2026-07-20,96833.71372515651,-0.031662862748434856
2026-07-21,96684.21783875136,-0.03315782161248644
2026-07-21,96524.38115791444,-0.034756188420855615
2026-07-21,96377.56439581502,-0.03622435604184982
2026-07-21,96181.60775615597,-0.03818392243844035
2026-07-21,96001.72229465723,-0.03998277705342771
2026-07-22,95848.35551580634,-0.04151644484193661
2026-07-22,95705.57392056602,-0.042944260794339786
2026-07-22,95532.44426007287,-0.04467555739927135
2026-07-23,95284.36651591443,-0.047156334840855706
2026-07-23,95119.7294865183,-0.04880270513481693
2026-07-23,94976.29630144004,-0.05023703698559955
2026-07-23,94815.89853443939,-0.05184101465560612
2026-07-23,94625.60868654454,-0.05374391313455461
2026-07-24,94479.14749736468,-0.055208525026353164
2026-07-24,94332.43626565483,-0.05667563734345167
2026-07-24,94146.88786196179,-0.0585311213803821
2026-07-24,93977.75837333196,-0.06022241626668037
2026-07-24,94206.72556959512,-0.05793274430404883
2026-07-27,94021.71126476787,-0.05978288735232127
2026-07-27,93796.40922138217,-0.06203590778617828
2026-07-27,93633.78722238212,-0.06366212777617883
2026-07-27,93484.44477019605,-0.06515555229803954
2026-07-27,93306.18827911878,-0.06693811720881218
2026-07-28,93143.30593804042,-0.06856694061959584
2026-07-28,92993.5429530331,-0.07006457046966898
2026-07-28,92860.68680459642,-0.07139313195403578
2026-07-28,92702.96038797383,-0.07297039612026172
2026-07-28,92571.70983663108,-0.07428290163368918
2026-07-29,92401.12453074429,-0.07598875469255713
2026-07-29,92243.78937560476,-0.07756210624395243
2026-07-29,92107.30396113894,-0.0789269603886106
2026-07-29,92453.87857525753,-0.07546121424742465
2026-07-29,92242.14081691796,-0.07757859183082037
2026-07-30,92098.95828342636,-0.07901041716573644
2026-07-30,92663.42728386633,-0.07336572716133669
2026-07-30,92518.0876839648,-0.07481912316035202
2026-07-31,92351.86923581945,-0.07648130764180547
2026-07-31,92205.86301764047,-0.0779413698235953
